Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2363000,SOJU BBQ,SOJU BBQ,2601001,Restaurant,Risk 1 (High),36 S ASHLAND ,CHICAGO,IL,60607,02/27/2020,Canvass Re-Inspection,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED ACCUMULATED GREASE AND DRIED FOOD DEBRIS ON EXTERIOR SURFACES OF EQUIPMENT IN FRONT PREP AREA. INSTRUCTED TO CLEAN AND MAINTAIN.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED A LEAK FROM THE FIRST FAUCET OF THE THREE COMP SINK IN THE BASEMENT; REPAIR LEAK AT FAUCET NECK OF SINK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED EXCESSIVE GREASE ON THE FLOORS IN BETWEEN THE FRONT AREA COOKING EQUIPMENT AND ON THE BACK WALL OF THE COOKING EQUIPMENT. INSTRUCTED TO CLEAN AND MAINTAIN. ALSO CLEAN FLOORS IN BASEMENT AREA UNDER THREE COMP SINK AND IN OTHER AREAS OF BASEMENT AND BASEMENT STORAGE ROOMS.",41.88031877928038,-87.66691310579589,"(-87.66691310579589, 41.88031877928038)"
2362979,ALTITUDE CHICAGO,ALTITUDE CHICAGO,2689163,Restaurant,Risk 2 (Medium),404 N ARMOUR ST ,CHICAGO,IL,60642,02/27/2020,License,Fail,,41.889012590259405,-87.66560491574995,"(-87.66560491574995, 41.889012590259405)"
2363038,VEE-VEE'S AFRICAN RESTAURANT,VEE-VEE'S AFRICAN RESTAURANT,26898,Restaurant,Risk 1 (High),6232 N BROADWAY ,CHICAGO,IL,60660,02/27/2020,Canvass,No Entry,,41.99551563607673,-87.66058139230817,"(-87.66058139230817, 41.99551563607673)"
2363006,TACO BELL CANTINA,TACO BELL CANTINA,2657741,Restaurant,Risk 1 (High),2407-2409 N CLARK ST ,CHICAGO,IL,60614,02/27/2020,License,Not Ready,,41.9258486693418,-87.64048641715421,"(-87.64048641715421, 41.9258486693418)"
2362961,TACO BELL,TACO BELL,2563651,Restaurant,Risk 1 (High),2432 N MILWAUKEE AVE ,CHICAGO,IL,60647,02/27/2020,Canvass,Out of Business,,41.92533164821854,-87.70154132847459,"(-87.70154132847459, 41.92533164821854)"
2363040,SIERRA & SONS ENTERPRISES INC,SIERRA & SONS Y SU SABOR LATINO,2298351,Restaurant,Risk 1 (High),3808-3810 W NORTH AVE ,CHICAGO,IL,60647,02/27/2020,Complaint,Fail,"21. PROPER HOT HOLDING TEMPERATURES - Comments: OBSERVED WRAPPED TAMALES STORED IN A CONTAINER ON TOP OF A PREP TABLE AT 65-109F.  MANAGEMENT VOLUNTARILY DISCARDED 5# OF FOOD WORTH $20.  PRIORITY 7-38-005.  CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED AMERICAN CHEESE SLICES STORED IN THE PREP COOLER AT 52.7F.  MANAGEMENT VOLUNTARILY DISCARDED 1# OF FOOD WORTH $4.  PRIORITY 7-38-005.  SEE VIOLATION #21 ABOVE FOR CITATION.   | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO CONSUMER ADVISORY DISCLOSURE AND REMINDER STATEMENT ON THE MENU FOR RAW OR UNDERCOOKED FOODS.  MANAGEMENT INSTRUCTED TO DISCLOSE AND DESCRIBE WHICH FOODS CAN BE ORDERED RAW OR UNDERCOOKED AND LINK THOSE ITEMS TO A REMINDER STATEMENT ON THE MENU.  PRIORITY FOUNDATION 7-38-005.  CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF RODENT ACTIVITY AND INSECT ACTIVITY ON THE PREMISES.  OBSERVED 10 RAT DROPPINGS ON THE FLOOR IN THE DINING ROOM AND BAKERY PREP AND STORAGE AREAS.  MANAGEMENT INSTRUCTED TO CLEAN AND REMOVE ALL RODENT DROPPINGS FROM THE PREMISES.  ALSO OBSERVED 20 LIVE SMALL FLIES AND 5 LIVE HOUSE FLIES FLYING AROUND AND ON THE WALLS OF THE BAKERY PREP AREA AND WASHROOM.  ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO ELIMINATE ALL PEST ACTIVITY.  PRIORITY FOUNDATION 7-38-020(A).  CITATION ISSUED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: REPAIR THE DRAIN LINE WATER LEAK AT THE EXPOSED HAND WASHING SINK IN THE FRONT PREP AREA. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLES PROVIDED IN THE WOMEN'S AND UNISEX WASHROOMS.  MUST PROVIDE A COVERED WASTE RECEPTACLE IN ALL WOMEN'S WASHROOMS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CHIPPED PAINT ON THE WALLS, CEILING AND CONDENSER UNIT OF THE BAKERY WALK-IN COOLER.  MUST SCRAPE AND REPAINT THE CHIPPED PAINT. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: CLEAN THE GREASE FROM THE VENTILATION HOOD AND FILTERS IN THE MIDDLE PREP AREA. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: OBSERVED PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM REPORT #2286076 ON 5/1/19:  38 - OBSERVED AN APPROX. 1/2-3/4' GAP ALONG BOTTOM OF REAR BAKERY DOOR, REAR PREP AREA DOOR AND DOOR LOCK ON REAR BAKERY DOORS.  MUST MAKE DOORS TIGHT FITTING.  49 - MUST CLEAN GREASE AND FOOD DEBRIS BUILD UP ON STEAM TABLE, FRYER CABINETS,GRILL TABLE, WHEEL BASES, LEGS OF ALL EQUIPMENT,PIPES OF COOKING EQUIPMENT,STOVE,OVEN,REACH IN COOLER,PREP COOLERS,CAMBROS,ROLLING CARTS,STORAGE SHELVES,EXTERIOR OF FOOD STORAGE CONTAINERS,1- EYE STOVE,GRINDER,FLOOR MIXERS,WALK IN COOLER SHELVING UNITS.  51 - MUST REPAIR OR REPLACE LEAKY FAUCET AT 3 COMP SINK IN BAKERY AREA .   51 - MUST PROVIDE BACKFLOW PREVENTION DEVICES ON MOPSINKS.  55 - MUST CLEAN GREASE AND FOOD DEBRIS BUILD UP ON FLOORS THROUGHOUT PREMISES INCLUDING WALK IN COOLER IN BAKERY AREA.  55 -  MUST REPAIR OR REPLACE DAMAGED AND MISSING FLOOR TILES THROUGHOUT INCLUDING BAKERY AREA. STAINED CEILING TILES AND DAMAGED CEILING IN BAKERY AND THROUGHOUT, TOILET ROOMS, MISSING AND DAMAGED WALL TILES.  56 - MUST REPAIR OR REPLACE LOOSE LIGHT FIXTURE IN REAR PREP AREA.  PRIORITY FOUNDATION 7-42-090.  CITATION ISSUED.",41.910044278257644,-87.72188751465175,"(-87.72188751465175, 41.910044278257644)"
2362957,DONA TOLA,DONA TOLA,2684258,Restaurant,Risk 1 (High),3751 N SOUTHPORT AVE ,CHICAGO,IL,60613,02/27/2020,License Re-Inspection,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: 2-201.11-OBSERVED NO EMPLOYEE HEALTH POLICY/TRAINING ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY/TRAINING SYSTEM AND MAINTAIN WITH VERIFIABLE DOCUMENTS ON SITE. PRIORITY FOUNDATION VIOLATION 7-38-010. NO CITATION ISSUED   | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-101.11(B, C, D, E)-OBSERVED FOAM SEALANT USED ON WALL ON RIGHT WHEN ACCESSING BASEMENT. FOAM SEALANT IS NOT PERMITTED AND MUST BE REMOVED. RESTORE WALL TO A SMOOTH EASILY CLEANABLE CONDITION. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11-FLOORS WALLS AND CIELING OF BASEMENT MUST BE SMOOTH AND EAILY CLEANABLE IF ANY DRY FOOD STORAGE OR LIQUOR IS STORED IN BASEMENT. ",41.95034913354049,-87.66396116151019,"(-87.66396116151019, 41.95034913354049)"
2362954,Whole Foods Market,Whole Foods Market,2340694,Grocery Store,Risk 1 (High),959 W FULLERTON AVE ,CHICAGO,IL,60614,02/27/2020,Canvass Re-Inspection,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: PROCEDURE/PLAN ON SITE,HOWEVER KIT NOT COMPLETE, MISSING MASK ETC.MUST MAINTAIN APPROPRIATE SUPPLIES ON SITE.  PRIORITY FOUNDATION VIOLATION 7-38-005.NO CITATION ISSUED | 40. PERSONAL CLEANLINESS - Comments:  OBSERVED EMPLOYEE WITH BEARD AND WITHOUT A BEARD RESTRAINT IN PREP /SERVING AREAS. INSTRUCTED TO PROVIDE BEARD RESTRAINTS FOR ALL FOOD HANDLERS WITH BEARDS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: KNEE HOT WATER HANDLE AT HANDWASHING SINK AT DAIRY/CHEESE BAR IN POOR REPAIR. STUCK, UNABLE TO AUTOMATICALLY SHUT DOWN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: BROKEN CAULKING ON WALL BEHIND THREE COMPARTMENT SINK IN THE KITCHEN MUST BE REPLACED.SURFACE MUST BE SMOOTH,CLEANABLE AND NON-ABSORBENT SURFACE",41.925268275703296,-87.65348756413924,"(-87.65348756413924, 41.925268275703296)"
2362996,CENTRO NUESTRO CHILD DEVELOPMENT CENTER,CENTRO NUESTRO CHILD DEVELOPMENT CENTER,2215643,Daycare (2 - 6 Years),Risk 1 (High),3222 W DIVISION ST ,CHICAGO,IL,60651,02/27/2020,License,Pass w/ Conditions,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO WRITTEN PROCEDURES OR SUPPLIES FOR RESPONDING TO VOMITING OR DIARRHEAL EVENTS. SUPPLIES MUST INCLUDE ADEQUATE SANITIZER THAT ELIMINATES NOROVIRUS. INSTRUCTED FACILITY TO PROVIDE CLEAN UP POLICY AND SUPPLIES TO PROPERLY HANDLE BODILY FLUID SPILLS ON SITE. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED THE HAND SINK IN THE TODDLER ROOM WATER TO BE AT 78.0F. INSTRUCTED TO REPAIR/ADJUST VALVE HAND SINK TEMPERATURE TO MIN. OF 100.0F.,41.90293279133458,-87.7076938649049,"(-87.7076938649049, 41.90293279133458)"
2363048,KIMBERLI SUSHI BAR & THAI,KIMBERLI  SUSHI  BAR & THAI,2522869,Restaurant,Risk 1 (High),2547 W LAWRENCE AVE ,CHICAGO,IL,60625,02/27/2020,Canvass,No Entry,,41.96846702189827,-87.69322013455337,"(-87.69322013455337, 41.96846702189827)"
2363021,WINGSTOP,WINGSTOP,2278957,Restaurant,Risk 1 (High),3057-3059 N PULASKI RD ,CHICAGO,IL,60641,02/27/2020,Canvass,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: INCOMPLETE CLEANING SUPPLIES KIT FOR VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE DISINFECTANT EFFECTIVE FOR NOROVIRUS.  PRIORITY FOUNDATION  7-38-005 NO CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: BOXES OF FROZEN CHICKEN STORED ON THE  FLOOR INSIDE THE WALK IN FREEZER. MUST STORE BOXES OF FROZEN CHICKEN 6' OFF THE FLOOR OR ON THE WIRE RACK SHELVINGS.",41.93710698410429,-87.72698208255794,"(-87.72698208255794, 41.93710698410429)"
2362984,"FRESH CATCH FISH & SEAFOOD, INC.","FRESH CATCH FISH & SEAFOOD, INC.",2270074,Grocery Store,Risk 1 (High),1345-1349 W 87TH ST ,CHICAGO,IL,60620,02/27/2020,Canvass,Fail,"14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: OBSERVED NO LAST DATE USED MARKED ON 90-DAY SHELLFISH TAGS.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION) | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURE OF 3LBS. RAW TALIPIA 57.2F. 20LBS. RAW SHELLED SHRIMP 46.4F-51.8F SITTING INSIDE OF PLASTIC BUSS PANS THAT WHERE LEFT OUT OVERNIGHT ON COUNTER.10LBS. PRE-COOKED WHOLE POTATOES 46.2F-52.3F IN PLASTIC CONTAINERS ON TOPSIDE OF PREP COOLER AND PREP TABLE.PRODUCT WAS DISCARDED BY MANAGER.MUST HAVE COLD HOLDING AT 41.0F OR BELOW.(COS)APPX.36LBS.$115.(PRIORITY 7-38-005) | 35. APPROVED THAWING METHODS USED - Comments: OBSERVED FISH AND SHRIMPS NOT BEING PROPERLY THAWED BEING LEFT OUT OVER NIGHT ON COUNTER TOPS TO THAW.MUST THAW UNDER RUNNING WATER AND REFRIGERATION ONLY. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN NOT IN ORIGINAL PACKAGE. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED POSSIBLE CONTAMINATION IN A FOOD PREP AREA WATER LEAKING FROM CEILING IN BAR  AREA INTO HAND SINK AND COUNTER TOPS.BAR AREA IS NOT IN USE/OPEN OR OPERATING AT THIS TIME.MUST REPAIR LEAK AND MAINTAIN.(PRIORITY FOUNDATION) | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST APPLY A SEALANT OR PAINT RAW WOOD TABLE NEAR FRONT SERVICE COUNTER. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP INSIDE OF HAND SINK BASIN AND PREP TABLES IN DISH WASHING AREA. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR OR REPLACE SLOW DRAIN AT HAND SINK IN DISH WASHING AREA. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE A GARBAGE CAN WITH LID FOR CUSTOMERS WOMEN'S TOILET ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE BROKEN CONCRETE UNDER HAND SINK IN FRESH FISH PREP AREA,LOOSE AND MISSING WALL BASES IN BAR AREA,FRESH FISH PREP AREA BEHIND COOLERS,LOOSE CEILING PANEL AND DAMAGED WALL TRIM IN MAIN PREP AREA AND DISH WASHING AREA.MUST SEAL HOLE IN WALL NEAR REAR DOOR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN GREASE BUILD UP FROM FLOOR UNDER COOKING EQUIPMENT AND WALK IN FREEZER.",41.73576034161432,-87.65759309379794,"(-87.65759309379794, 41.73576034161432)"
2363092,POPEYE'S CHICKEN,POPEYE'S CHICKEN,1121856,Restaurant,Risk 1 (High),4431 S ARCHER AVE ,CHICAGO,IL,60632,02/28/2020,Complaint Re-Inspection,Pass,,41.812628989174634,-87.70639420409829,"(-87.70639420409829, 41.812628989174634)"
2363090,ESSENCE OF INDIA,ESSENCE OF INDIA,1495003,Restaurant,Risk 1 (High),4601 N LINCOLN AVE ,CHICAGO,IL,60625,02/28/2020,Canvass,Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED CLEAN-UP OF VOMITING AND DIARRHEA PROCEDURE ON SITE BUT CLEAN-UP KIT ON PREMISES DURING INSPECTION OBSERVED TO BE SPILL CLEAN UP KIT WITH OUT PROPER SANITIZING SOLUTION AND NO MOP FOR VOMIT CLEAN UP . INSTRUCTED TO HAVE SAID PROCEDURE ALONG WITH REQUIRED EQUIPMENT FOR CLEAN-UP. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY TO EAT, TEMPERATURE CONTROL FOR SAFETY FOODS (CHICKEN,MARSALA, RICE)NOT PROPERLY DATED , STORED LONGER THAN 24 HOURS IN COOLERS. INSTRUCTED TO PROVIDE PROPER DATE MARKING WITH DISPOSITION DATE FOR RTE FOODS PREPARED ON SITE AND HELD OVER 24 HOURS IN COLD HOLDING UNIT. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005   | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: NO SPLASH GUARD IN FRONT MOP SINK SIDE TO 3 COMPARTMENT SINK AND DRAINBOARD OF 3 COMPARTMENT SINK. MUST INSTALL A WASHABLE SPLASH GUARD.  | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: NOTED DIRTY WIPING CLOTHS ON PREP TABLES AT FRONT AND REAR PREP AREAS. NOT PROPERLY STORED. INSTRUCTED TO PROPERLY STORE ALL WASHCLOTHS IN A SANITIZING SOLUTION ESPECIALLY WHEN NOT IN USE | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED THAT UTENSILS IN USE ARE STORED IN WARM WATER TEMP 85 F ,MUST STORED UTENSILS UNDER RUNNING COLD WATER, UNDER HOT WATER (135 F AND ABOVE),IN FOOD HANDLE NOT TOUCHING FOOD AND IN CLEAN PLACE PROTECTED FROM CONTAMINATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: CUTTING BOARDS WITH OPEN SEAMS AND DARK STAINS. MUST REFINISH OR REPLACE DAMAGED OR STAINED CUTTING BOARDS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: NOTED CARDBOARD BOXES USED TO LINE SHELVES. INSTRUCTED TO CLEAN AND REMOVE ALL CARDBOARD BOXES TO PREVENT HIDING PLACES FOR PEST. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN RUBBER GASKET ON DOOR TO REACH IN COOLER IN REAR STORAGE AREA COOLER. INSTRUCTED TO REPAIR AND/OR REPLACE AND MAINTAIN | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED LARGE POTS USED FOR COOKING TO BE BIGGER THAN 3 COMPARTMENT SINK(AND CANT BE SUBMERGED IN WASH WATER IN SINK.MUST PROVIDE CLEANING PROCEDURE FOR EACH SEPARATE PIECE OF FOOD-CONTACT EQUIPMENT WITH DESCRIPTION HOW TO BE CLEANED IN PLACE AND/OR MUST SUBMIT THE PROCEDURES TO CDPH AT FOOD@CITYOFCHICAGO.ORG FOR APPROVAL OR PRESENT PROCEDURE TO DEPARTMENT REPRESENTATIVE PRIOR INSPECTION FOR ON SITE REVIEW AND APPROVAL. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN FOOD DEBRIS BUILD UP FROM COOKING AND BAKING EQUIPMENT,WHEEL BASES OF ALL EQUIPMENT.MUST CLEAN DUST BUILD UP SHELVING UNITS IN DISH WASHING AREA | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN INTERIOR OF REACH IN FREEZER UNIT IN KITCHEN AREA | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SIGNIFICANT ACCUMULATION OF DUST AND DEBRIS ON ELECTRIC LINE BY REAR EXIT DOOR. MAST CLEAN AND MAINTAIN CLEAN | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUSLY CITED CORE VIOLATIONS FROM 5/20/2019 REPORT #2289125 OBSERVED NOT TO BE CORRECTED AS FOLLOWS. VIOLATION # 51  BACK FLOW PREVENTION DEVICE NOT LOCATED AT ICE MACHINE. MUST INSTALL SO BACK FLOW PREVENTION DEVICE MAY BE LOCATED TO BE SERVICED AND MAINTAINED. VIOLATION # 58  PA 100-0367:  All certified food service sanitation managers employed by a restaurant must receive or obtain training in basic allergen awareness principles within 30 days after employment and every 3 years thereafter. Training programs must be accredited by the American National Standards Institute or another reputable accreditation agency under the ASTM International E2659-09 (Standard Practice for Certificate Programs). INSTRUCTED TO PROVIDE ALLERGEN TRAINING CERTIFICATE PRIORITY FOUNDATION VIOLATION 7-42-090,CITATION ISSUED. ",41.964997092897626,-87.68601381879759,"(-87.68601381879759, 41.964997092897626)"
2363086,TASTY FAST FOOD & GROCERY,TASTY FAST FOOD & GROCERY,2559536,Restaurant,Risk 1 (High),6645 S HALSTED ST ,CHICAGO,IL,60621,02/28/2020,Complaint Re-Inspection,Pass,,41.77296602950113,-87.6444630706756,"(-87.6444630706756, 41.77296602950113)"
2363078,"ROXANNE FOOD MART, INC.","ROXANNE FOOD MART, INC.",1975176,Grocery Store,Risk 2 (Medium),5601 S HALSTED ST ,CHICAGO,IL,60621,02/28/2020,Canvass,Out of Business,,41.792482647024215,-87.6449659047179,"(-87.6449659047179, 41.792482647024215)"
2363073,THE SKY - LINE CLUB,THE SKY - LINE CLUB,30270,Restaurant,Risk 1 (High),307 N MICHIGAN AVE ,CHICAGO,IL,60601,02/28/2020,Canvass Re-Inspection,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST INSTALL SPLASH GUARD BETWEEN THE HAND WASHING SINK AND PREP TABLE WHERE THE BLENDER AND OTHER FOOD PREP EQUIPMENT IS STORED. ALSO, REPAIR BROKEN DOOR HANDLE ON 2-DOOR REACH IN COOLER. INSTRUCTED TO INSTALL OR REMOVE ITEMS FROM PREP TABLE AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND SLOW DRAIN AT THE HANDWASHING SINK IN THE EAST WALL OF THE PREP AREA, INSTRUCTED TO REPAIR AND MAINTAIN. ",41.88700442325107,-87.62439465711454,"(-87.62439465711454, 41.88700442325107)"
2363052,SHERIDAN IRVING L LIQUORS INC,SHERIDAN IRVING L LIQUORS INC,16775,Grocery Store,Risk 3 (Low),3944-3946 N SHERIDAN RD ,CHICAGO,IL,60613,02/28/2020,Canvass Re-Inspection,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-101.17-OBSERVED RAW WOOD WALLS AROUND SINKS AND STORAGE SHELVES IN REAR STORAGE AREA OF STORE. OBSERVED RAW WOOD FLOORS IN REAR OF STORE. MUST PAINT OR SEAL ALL RAW WOOD SO THAT IT IS NON POROUS, SMOOTH AND EASILY CLEANABLE.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11-OBSERVED CRACKED FLOOR/BROKEN FLOOR TILES IN REAR OF STORE. MUST REPLACE. OBSERVED BROKEN FLOOR TILES IN AREA BEHIND REGISTER. MUST REPLACE AND MAINTAIN.",41.95405970426544,-87.65468014494112,"(-87.65468014494112, 41.95405970426544)"
2363062,TONTI ELEMENTARY,TONTI ELEMENTARY,25631,School,Risk 1 (High),5815 S Homan  (3400W) AVE ,CHICAGO,IL,60629,02/28/2020,Canvass,Pass,"39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: BOXES OF FOOD (INCLUDING MILK AND ORANGES) STORED ON FLOOR IN HALLWAYS IN MODULES AND ANNEX. INSTD TO STORE FOOD PROPERLY AND ELEVATED AT ALL TIMES TO PREVENT CONTAMINATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: GROCERY BAGS BEING USED TO STORE READY TO EAT VEGETABLES (CELERY). INSTD TO STORE IN FOOD GRADE MATERIALS. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MISSING COVERED TOILET RECEPTACLES IN FEMALE TOILET ROOMS MAIN BUILDING. INSTD TO PROVIDE AND MAINTAN SAME. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLUTTER/STOCK ON FLOOR  IN STORAGE ROOMS OF MODULE CLASSROOMS 124, 125 AND 126. INSTD TO REMOVE ANY UNNECESSARY ARTICLES AND ORGANIZE. MILK  STORAGE ROLLING CARTS IN TOILET ROOM. INSTD TO STORE IN PROPER AREA.",,,
2363081,LITTLE DENNIS,LITTLE DENNIS,57689,Restaurant,Risk 2 (Medium),3007 W 63RD ST ,CHICAGO,IL,60629,02/28/2020,Complaint Re-Inspection,Pass,,41.77893000705904,-87.69859994691998,"(-87.69859994691998, 41.77893000705904)"
2363095,BAJA EXPRESS INN TAQUERIA,BAJA EXPRESS INN TAQUERIA,2646576,Restaurant,Risk 1 (High),11128 S HALSTED ST ,CHICAGO,IL,60628,02/28/2020,Canvass,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: PREMISES HAS NO CLEAN UP PROCEDURES OR SUPPLIES FOR RESPONDING TO VOMITING AND DIARREAL EVENTS. INSTRUCTED MANAGER TO COMPLY AND MAINTAIN. PRIORITY FOUNDATION CITATION ISSUED #7-38-005. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED CLEANING TO REMOVE SPILLS,DEBRIS AND/OR GREASE ALONG THE WALL BASE AND IN CORNERS ESP. AROUND THE ONE EYE STOVE.",41.69147210914839,-87.64250200668405,"(-87.64250200668405, 41.69147210914839)"
2363089,LA PATRONA,LA PATRONA,2594969,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST ,CHICAGO,IL,60608,02/28/2020,Canvass,Out of Business,,41.85045102427,-87.65879785567869,"(-87.65879785567869, 41.85045102427)"
2363057,TBD,SHERIDAN 'L' LIQUORS AND LOUNGE,2712489,Liquor,Risk 3 (Low),3944-3946 N SHERIDAN RD ,CHICAGO,IL,60613,02/28/2020,License,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RAW WOOD WALLS AROUND SINKS AND STORAGE SHELVES IN REAR STORAGE AREA OF STORE. OBSERVED RAW WOOD FLOORS IN REAR OF STORE. MUST PAINT OR SEAL ALL RAW WOOD SO THAT IT IS NON POROUS, SMOOTH AND EASILY CLEANABLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CRACKED FLOOR/BROKEN FLOOR TILES IN REAR OF STORE. MUST REPLACE. OBSERVED BROKEN FLOOR TILES IN AREA BEHIND REGISTER. MUST REPLACE AND MAINTAIN. ",41.95405970426544,-87.65468014494112,"(-87.65468014494112, 41.95405970426544)"
